paymentId,amount,payment_method_type,payment_method,Stripe_VISA_outcome,Stripe_MASTERCARD_outcome,Adyen_VISA_outcome,Adyen_MASTERCARD_outcome,Adyen_ACCEL_outcome,Adyen_STAR_outcome
PAY_1760533752045,870.25,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1760533752046,533.7,['CARD'],['MASTERCARD'],success,success,success,success,success,fail
PAY_1760533752048,377.68,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533752049,956.15,['CARD'],['VISA'],success,success,success,success,fail,success
PAY_1760533752051,894.1,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752052,378.27,['CARD'],['MASTERCARD'],success,success,success,success,success,fail
PAY_1760533752053,213.86,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,success,success,success,success,success
PAY_1760533752055,879.15,['CARD'],['VISA'],success,success,success,success,fail,success
PAY_1760533752056,162.41,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533752057,308.6,['CARD'],['VISA'],success,success,fail,success,fail,success
PAY_1760533752059,260.6,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752060,624.83,['CARD'],['VISA'],success,success,success,fail,success,success
PAY_1760533752061,926.42,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752063,492.79,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533752064,197.26,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533752066,369.82,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752067,828.63,['CARD'],['VISA'],success,success,success,success,success,fail
PAY_1760533752068,824.41,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533752070,537.64,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1760533752071,276.61,['CARD'],['MASTERCARD'],success,success,fail,success,success,success
PAY_1760533752072,873.87,['CARD'],['VISA'],success,success,success,fail,fail,success
PAY_1760533752074,629.54,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533752075,926.79,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533752076,500.69,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752078,583.06,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533752079,127.86,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533752080,210.08,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533752082,783.78,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533752083,396.31,['CARD'],['VISA'],fail,success,success,success,success,fail
PAY_1760533752084,219.54,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752086,739.14,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752087,686.14,['CARD'],['MASTERCARD'],success,success,success,fail,success,success
PAY_1760533752089,473.15,['CARD'],['MASTERCARD'],success,success,success,success,fail,success
PAY_1760533752090,325.22,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752091,571.3,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752093,104.77,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752094,632.35,['CARD'],['VISA'],fail,success,success,success,success,success
PAY_1760533752095,128.4,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752097,258.27,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533752098,500.37,['CARD'],['VISA'],success,success,fail,success,success,success
PAY_1760533752099,696.06,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752101,88.4,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533752102,996.48,['CARD'],['MASTERCARD'],success,success,success,fail,success,success
PAY_1760533752104,322.12,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752105,521.1,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,fail,success
PAY_1760533752106,941.73,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752108,45.13,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752109,556.59,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752110,246.66,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752112,592.35,['CARD'],['MASTERCARD'],success,success,fail,success,success,success
PAY_1760533752113,938.64,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752114,246.76,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752116,30.25,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752117,112.62,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752119,246.1,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533752120,221.09,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533752121,363.32,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752123,954.38,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,success,fail
PAY_1760533752125,713.97,['CARD'],['MASTERCARD'],success,success,fail,success,success,success
PAY_1760533752126,844.78,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533752127,850.71,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533752129,214.76,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533752130,550.92,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533752131,179.53,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533752133,420.61,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533752134,368.73,['CARD'],['MASTERCARD'],success,success,success,success,fail,fail
PAY_1760533752135,266.46,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533752137,306.48,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533752138,480.38,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752139,466.05,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533752141,857.29,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,success,fail,success
PAY_1760533752142,153.75,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533752143,382.13,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533752145,904.01,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533752146,310.61,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752147,43.88,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752149,95.41,['CARD'],['VISA'],success,success,success,success,fail,fail
PAY_1760533752150,112.89,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752152,519.58,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533752153,343.7,['CARD'],['MASTERCARD'],success,success,success,success,fail,success
PAY_1760533752154,176.48,['CARD'],['VISA'],success,success,success,fail,success,fail
PAY_1760533752156,718.9,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752157,934.72,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752158,76.75,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752160,235.16,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752161,266.54,['CARD'],['MASTERCARD'],success,success,success,fail,success,success
PAY_1760533752162,138.32,['CARD'],['MASTERCARD'],success,success,fail,success,success,success
PAY_1760533752164,22.19,['CARD'],['VISA'],fail,success,success,success,fail,success
PAY_1760533752165,772.47,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752166,748.2,['CARD'],['MASTERCARD'],success,success,success,success,success,fail
PAY_1760533752168,11.93,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533752169,739.52,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533752170,359.65,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752172,583.41,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533752173,932.51,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752174,511.68,['CARD'],['VISA'],success,success,success,success,fail,success
PAY_1760533752176,306.13,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752177,440.59,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533752178,662.37,['CARD'],['VISA'],success,success,success,fail,fail,success
PAY_1760533752180,825.73,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533752181,863.24,['CARD'],['VISA'],success,success,success,fail,success,success
PAY_1760533752182,766.71,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533752184,980.51,['CARD'],['MASTERCARD'],success,success,success,fail,success,success
PAY_1760533752185,683.78,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533752186,952.73,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752188,761.9,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533752189,427.52,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533752191,86.15,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752192,78.03,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533752193,239.13,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533752195,575.02,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752196,423.86,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752197,773.94,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533752199,159.28,['CARD'],['MASTERCARD'],success,success,fail,success,fail,success
PAY_1760533752200,421.01,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533752201,760.16,['CARD'],['MASTERCARD'],success,success,fail,success,success,success
PAY_1760533752203,295.01,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533752204,673.37,['CARD'],['VISA'],success,success,success,success,success,fail
PAY_1760533752205,386.18,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752207,776.52,['CARD'],['MASTERCARD'],success,success,success,success,success,fail
PAY_1760533752208,278.39,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533752210,351.12,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533752211,627.5,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752213,134.09,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533752214,837.67,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752215,143.33,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533752217,597.51,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752218,532.29,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533752219,341.31,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533752221,727.84,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752222,652.86,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533752223,610.66,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752225,931.7,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,fail,fail
PAY_1760533752226,226.62,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752228,40.53,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,fail
PAY_1760533752229,389.57,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533752230,477.94,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1760533752232,308.59,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533752233,295.45,['CARD'],['MASTERCARD'],fail,success,success,success,success,success
PAY_1760533752235,175.7,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752236,750.06,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533752237,514.16,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533752239,797.69,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533752240,401.2,['CARD'],['MASTERCARD'],success,success,success,success,fail,success
PAY_1760533752241,696.69,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533752243,980.08,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752244,494.84,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533752245,438.99,['CARD'],['VISA'],success,success,success,success,success,fail
PAY_1760533752247,745.64,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752248,761.95,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533752250,265.19,['CARD'],['VISA'],success,success,success,fail,success,success
PAY_1760533752251,294.37,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752252,442.09,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533752254,15.66,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752255,323.32,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752256,64.6,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752258,471.94,['CARD'],['MASTERCARD'],success,success,success,success,fail,success
PAY_1760533752259,577.71,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533752260,213.61,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752262,829.96,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533752263,184.68,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752264,226.44,['CARD'],['VISA'],success,success,success,fail,success,success
PAY_1760533752266,382.18,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752267,283.26,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752269,256.36,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533752270,129.31,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533752271,958.68,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752273,524.01,['CARD'],['MASTERCARD'],success,success,success,fail,success,success
PAY_1760533752274,447.27,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533752275,555.5,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533752277,965.14,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752278,719.8,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1760533752279,872.18,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533752281,988.33,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533752282,155.28,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752283,135.1,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533752285,752.82,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752286,150.75,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752288,57.2,['CARD'],['MASTERCARD'],success,success,success,success,fail,success
PAY_1760533752289,792.89,['CARD'],['VISA'],success,success,success,success,fail,success
PAY_1760533752290,267.94,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533752292,587.11,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533752293,817.13,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533752294,648.37,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752296,222.18,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752297,896.83,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533752298,124.26,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752300,12.01,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533752301,44.13,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533752302,248.59,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533752304,308.07,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752305,405.45,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752307,296.33,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533752308,658.65,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533752309,728.1,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533752311,198.45,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533752312,337.66,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533752314,339.26,['CARD'],['VISA'],success,success,success,success,success,fail
PAY_1760533752315,570.56,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,success,fail,success
PAY_1760533752316,681.57,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,fail,success,success,success,success
PAY_1760533752318,244.59,['CARD'],['VISA'],success,success,success,fail,fail,success
PAY_1760533752319,950.92,['CARD'],['MASTERCARD'],success,success,success,fail,success,success
PAY_1760533752321,73.51,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533752322,419.69,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,success,success,success,success,success
PAY_1760533752323,525.32,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533752325,917.92,['CARD'],['VISA'],success,success,success,success,success,fail
PAY_1760533752326,354.89,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533752327,6.53,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533752329,390.87,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533752330,673.19,['CARD'],['VISA'],success,success,success,fail,success,success
PAY_1760533752331,115.49,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533752333,925.12,['CARD'],['MASTERCARD'],success,success,fail,success,success,success
PAY_1760533752334,418.09,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533752336,503.31,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752337,91.08,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752338,462.14,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,fail,fail
PAY_1760533752340,613.47,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533752341,308.08,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533752343,70.5,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752344,350.54,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1760533752345,747.81,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533752347,541.15,['CARD'],['MASTERCARD'],success,success,fail,success,success,success
PAY_1760533752348,350.94,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533752349,396.15,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533752351,586.53,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752352,688.44,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,success,success,success,success,success
PAY_1760533752353,402.06,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533752355,897.99,['CARD'],['VISA'],success,success,success,fail,success,success
PAY_1760533752356,874.59,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533752358,262.68,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533752359,693.22,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752360,228.77,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752362,192.1,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752363,266.73,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1760533752364,483.53,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533752366,526.88,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533752367,63.7,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1760533752368,913.0,['CARD'],['VISA'],success,success,success,success,success,fail
PAY_1760533752369,362.89,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,success,success,fail,fail,success
PAY_1760533752371,223.89,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752372,382.5,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752373,174.81,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533752375,69.95,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752376,970.97,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533752377,745.58,['CARD'],['VISA'],fail,success,success,fail,success,success
PAY_1760533752378,852.59,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752380,452.08,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533752381,801.95,['CARD'],['VISA'],success,success,fail,success,fail,success
PAY_1760533752382,728.24,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752384,517.17,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752385,621.76,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752386,976.58,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533752387,348.97,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533752389,257.45,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752390,963.39,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533752391,596.52,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1760533752393,840.53,['CARD'],['VISA'],success,success,success,fail,success,success
PAY_1760533752394,346.7,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533752395,306.93,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752396,222.7,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533752398,371.73,['CARD'],['VISA'],success,success,success,success,fail,success
PAY_1760533752399,512.94,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533752400,191.65,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533752402,640.35,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533752403,66.52,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533752404,556.43,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533752405,750.06,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752407,20.1,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752408,469.54,['CARD'],['VISA'],success,success,success,fail,success,success
PAY_1760533752409,623.75,['CARD'],['VISA'],success,success,success,success,success,fail
PAY_1760533752411,626.39,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752412,446.72,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752413,695.13,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752414,649.89,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1760533752416,357.77,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533752417,501.83,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533752418,917.53,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533752420,409.93,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752421,705.02,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752422,246.02,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752424,188.82,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533752425,800.86,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752426,924.53,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533752428,841.43,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752429,29.61,['CARD'],['MASTERCARD'],success,success,success,fail,success,fail
PAY_1760533752430,237.43,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752432,194.45,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752433,466.08,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533752434,161.72,['CARD'],['MASTERCARD'],success,success,success,success,success,success
