paymentId,amount,payment_method_type,payment_method,Stripe_VISA_outcome,Stripe_MASTERCARD_outcome,Adyen_VISA_outcome,Adyen_MASTERCARD_outcome,Adyen_ACCEL_outcome,Adyen_STAR_outcome
PAY_1760533748496,907.22,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748497,570.75,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533748498,414.21,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748500,837.39,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748501,469.71,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533748503,921.38,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533748504,410.59,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748505,475.93,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748507,970.86,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748508,46.28,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748509,701.99,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748511,876.31,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748512,323.5,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533748513,567.25,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748515,949.41,['CARD'],['VISA'],success,success,success,success,success,fail
PAY_1760533748516,900.16,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748517,385.42,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748519,762.47,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748520,190.12,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748522,126.67,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,fail,success,success
PAY_1760533748523,255.95,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748524,985.08,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533748526,622.31,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748527,835.94,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748528,564.33,['CARD'],['VISA'],success,success,success,success,fail,success
PAY_1760533748530,133.18,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748531,214.22,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748532,398.04,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748534,99.33,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748535,303.58,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748536,529.96,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533748538,990.39,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748539,180.55,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533748541,32.23,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748542,802.23,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748543,682.76,['CARD'],['VISA'],success,success,fail,success,success,success
PAY_1760533748545,245.44,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533748546,988.02,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533748547,890.58,['CARD'],['VISA'],success,success,fail,success,fail,success
PAY_1760533748549,301.57,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748550,834.41,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748552,226.15,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1760533748553,113.43,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748554,8.51,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748556,157.57,['CARD'],['MASTERCARD'],success,success,fail,success,success,success
PAY_1760533748557,809.3,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748558,523.65,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533748560,291.84,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748561,265.37,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533748562,433.13,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748564,30.67,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748565,262.65,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748566,579.56,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748568,648.22,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748569,219.97,['CARD'],['VISA'],success,success,success,fail,success,success
PAY_1760533748571,710.61,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748572,128.05,['CARD'],['VISA'],success,success,success,success,fail,success
PAY_1760533748573,356.62,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748575,143.14,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533748576,174.33,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748577,962.22,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533748579,274.69,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748580,163.28,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,fail,fail
PAY_1760533748581,360.21,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533748583,26.56,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533748584,67.01,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533748585,281.12,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533748587,685.2,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748588,103.89,['CARD'],['MASTERCARD'],success,success,success,success,fail,success
PAY_1760533748589,338.64,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748591,103.16,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748592,660.38,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533748593,767.94,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748595,828.48,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533748596,379.74,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533748597,62.23,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748599,612.89,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533748600,77.69,['CARD'],['VISA'],success,success,success,success,success,fail
PAY_1760533748602,351.22,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748603,606.33,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748604,745.08,['CARD'],['MASTERCARD'],success,success,fail,success,success,success
PAY_1760533748606,943.72,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533748607,163.1,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748608,68.57,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533748610,612.25,['CARD'],['MASTERCARD'],fail,success,fail,success,success,success
PAY_1760533748611,837.94,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1760533748612,378.65,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748614,621.26,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748615,388.88,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748616,820.66,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748618,159.81,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748619,884.73,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748620,123.93,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748622,726.62,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533748623,346.41,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748624,741.76,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748626,816.93,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533748627,828.6,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748628,756.93,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748630,957.94,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,fail,success,success
PAY_1760533748631,175.48,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1760533748633,533.72,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,success,success,success,success,success
PAY_1760533748634,651.89,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533748635,990.69,['CARD'],['VISA'],success,success,success,success,success,fail
PAY_1760533748637,991.27,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748638,21.76,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748639,707.17,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533748641,140.09,['CARD'],['VISA'],success,success,success,success,fail,success
PAY_1760533748642,527.42,['CARD'],['MASTERCARD'],success,success,fail,success,success,success
PAY_1760533748643,226.6,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1760533748645,956.03,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748646,423.16,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748648,373.7,['CARD'],['MASTERCARD'],success,fail,fail,fail,success,success
PAY_1760533748649,194.26,['CARD'],['VISA'],success,success,fail,success,success,success
PAY_1760533748651,843.28,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748652,376.52,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748653,523.5,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748655,619.91,['CARD'],['VISA'],success,success,success,success,success,fail
PAY_1760533748656,203.58,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748658,703.61,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748659,267.72,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748660,993.23,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748662,328.93,['CARD'],['MASTERCARD'],success,success,success,success,success,fail
PAY_1760533748663,969.5,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748664,115.15,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748666,114.47,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748667,844.99,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748668,219.35,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748670,471.65,['CARD'],['MASTERCARD'],success,success,fail,success,success,fail
PAY_1760533748671,225.74,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748672,537.11,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748674,342.4,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748675,884.06,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533748677,198.6,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533748678,240.24,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748679,776.8,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533748681,33.45,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533748682,605.87,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748683,947.32,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748685,326.01,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533748686,279.54,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748687,401.6,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748689,964.64,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748690,580.25,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1760533748691,436.52,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533748693,418.24,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748694,609.22,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748695,335.07,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748697,147.74,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748698,505.93,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748700,145.67,['CARD'],['VISA'],success,success,success,fail,success,success
PAY_1760533748701,845.98,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748702,567.17,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533748704,681.48,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533748705,483.43,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748706,837.8,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748708,399.55,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748709,48.43,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748710,321.72,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533748712,793.2,['CARD'],['MASTERCARD'],success,success,success,success,fail,fail
PAY_1760533748713,19.18,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748714,817.06,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533748716,851.42,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748717,354.33,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748718,461.04,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748720,350.72,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748721,601.83,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748723,696.58,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748724,66.12,['CARD'],['VISA'],success,success,success,success,success,fail
PAY_1760533748725,170.64,['CARD'],['VISA'],success,success,success,success,fail,success
PAY_1760533748727,34.08,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1760533748728,481.61,['CARD'],['MASTERCARD'],success,success,success,fail,success,success
PAY_1760533748729,736.63,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533748731,973.05,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533748732,709.28,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748733,261.69,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533748735,146.05,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748736,465.57,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748738,601.98,['CARD'],['MASTERCARD'],success,success,success,fail,success,success
PAY_1760533748739,594.32,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748740,637.23,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533748741,404.45,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533748743,884.11,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,fail,success,success,success,success
PAY_1760533748744,453.98,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748746,396.86,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748747,915.28,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748748,477.66,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533748750,802.61,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748751,654.05,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533748752,908.9,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748754,446.43,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748755,142.16,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748756,921.99,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748758,679.92,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533748759,437.73,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533748760,186.44,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533748762,95.5,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748763,656.24,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533748765,81.6,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533748766,180.63,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748767,346.42,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748769,409.42,['CARD'],['VISA'],success,success,success,fail,fail,success
PAY_1760533748770,716.67,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748771,489.2,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748773,765.81,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748774,979.58,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748775,602.86,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748777,326.12,['CARD'],['VISA'],success,success,success,success,fail,success
PAY_1760533748778,85.67,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748779,241.27,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748781,278.83,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748782,800.11,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533748783,538.57,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748785,965.61,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748786,186.67,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748787,671.38,['CARD'],['MASTERCARD'],fail,success,success,success,success,success
PAY_1760533748789,754.61,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533748790,215.3,['CARD'],['VISA'],success,success,success,fail,success,success
PAY_1760533748791,282.93,['CARD'],['MASTERCARD'],success,success,success,success,success,fail
PAY_1760533748793,742.29,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748794,777.89,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748795,373.89,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533748797,259.29,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533748798,742.08,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748799,443.12,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533748801,898.8,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748802,497.33,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748804,286.15,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748805,737.68,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748806,491.93,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533748808,47.89,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748809,298.66,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533748810,213.42,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748812,562.01,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533748813,199.4,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748814,209.61,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533748816,982.91,['CARD'],['VISA'],fail,success,fail,success,success,success
PAY_1760533748817,765.13,['CARD'],['VISA'],success,success,success,success,success,fail
PAY_1760533748818,539.19,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533748820,834.75,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533748821,243.75,['CARD'],['MASTERCARD'],success,fail,success,success,success,success
PAY_1760533748823,441.72,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748824,938.06,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748825,284.67,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748827,494.78,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533748828,217.15,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748829,531.22,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748831,764.25,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748832,363.96,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533748833,252.72,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533748835,500.0,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748836,339.32,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748838,249.7,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748839,108.06,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748840,500.25,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748842,487.22,['CARD'],['VISA'],success,success,fail,success,success,success
PAY_1760533748843,847.87,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533748844,234.68,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748846,398.58,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748847,130.19,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748848,230.19,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748850,743.35,['CARD'],['MASTERCARD'],success,success,success,success,fail,success
PAY_1760533748852,724.12,['CARD'],['MASTERCARD'],success,success,success,success,success,fail
PAY_1760533748853,721.58,['CARD'],['VISA'],success,success,success,fail,success,success
PAY_1760533748855,474.21,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748856,127.08,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748857,599.6,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748859,851.02,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748860,845.16,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748862,330.97,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533748863,495.86,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748864,845.85,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533748866,684.99,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748867,771.4,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1760533748868,150.48,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748870,354.29,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748871,211.27,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533748872,621.47,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533748874,96.66,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748875,775.9,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748877,106.19,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748878,986.51,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533748879,129.84,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533748881,561.66,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1760533748882,868.84,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748883,247.38,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533748885,424.83,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748886,903.47,['CARD'],['MASTERCARD'],success,success,fail,success,success,success
PAY_1760533748887,960.33,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533748889,351.11,['CARD'],['VISA'],success,success,success,success,success,success
