paymentId,amount,payment_method_type,payment_method,Stripe_VISA_outcome,Stripe_MASTERCARD_outcome,Adyen_VISA_outcome,Adyen_MASTERCARD_outcome,Adyen_ACCEL_outcome,Adyen_STAR_outcome
PAY_1761208694797,927.27,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208694798,215.67,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694800,269.6,['CARD'],['VISA'],fail,fail,success,fail,success,success
PAY_1761208694801,790.04,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208694802,88.01,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694804,577.26,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694805,553.35,['CARD'],['VISA'],fail,fail,fail,success,success,success
PAY_1761208694806,889.61,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694808,131.68,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208694809,512.16,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208694811,538.76,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694812,956.96,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694813,758.76,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,fail,success,success
PAY_1761208694815,669.09,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208694816,569.71,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694817,845.29,['CARD'],['MASTERCARD'],fail,fail,fail,success,success,success
PAY_1761208694819,334.42,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694820,475.14,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208694822,847.28,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694823,708.45,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694824,174.58,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694826,736.0,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,fail,fail,success,success
PAY_1761208694827,695.48,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208694829,14.03,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208694830,628.45,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208694831,294.88,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208694833,425.87,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208694834,161.89,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694835,55.77,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208694837,868.37,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,fail,success,fail
PAY_1761208694838,341.0,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,fail
PAY_1761208694839,101.08,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208694841,412.36,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208694842,562.81,['CARD'],['MASTERCARD'],fail,fail,success,success,success,fail
PAY_1761208694843,425.39,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694845,355.25,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694846,193.4,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208694847,281.56,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208694849,84.99,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694850,436.06,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208694851,900.25,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694853,869.52,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694854,197.41,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208694856,780.88,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208694857,207.04,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694858,569.33,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208694860,801.64,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,fail,success,success,success
PAY_1761208694861,307.74,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694862,538.49,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208694864,989.32,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208694866,993.81,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208694867,862.63,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208694868,692.15,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208694870,346.72,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694871,675.73,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694872,348.06,['CARD'],['MASTERCARD'],fail,fail,success,success,success,fail
PAY_1761208694874,468.97,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,fail
PAY_1761208694875,548.45,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694876,381.47,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208694878,67.83,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,fail,success,success,success
PAY_1761208694879,200.31,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694881,238.92,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208694882,6.71,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208694883,399.03,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208694885,596.72,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208694886,987.84,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694888,358.89,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208694889,470.95,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694890,178.71,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694892,80.77,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694893,358.12,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694894,635.1,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694896,82.75,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694897,254.47,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208694899,162.28,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208694900,162.31,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208694901,180.18,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208694903,672.77,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208694904,458.35,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,fail,success,success
PAY_1761208694906,32.71,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,fail,success,success
PAY_1761208694907,670.35,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694909,79.07,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694910,809.52,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208694911,363.43,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694913,125.53,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208694914,188.13,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208694915,50.44,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208694917,824.24,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208694918,571.25,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694920,279.78,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208694921,551.87,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694922,894.92,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694924,819.98,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694925,49.81,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694926,294.35,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,fail
PAY_1761208694928,643.63,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694929,270.1,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694930,838.55,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208694932,138.41,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208694933,63.47,['CARD'],['VISA'],fail,fail,fail,success,success,success
PAY_1761208694935,564.23,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208694936,134.9,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694938,746.8,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694940,281.46,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208694941,40.56,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208694943,482.55,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208694944,99.5,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208694945,56.14,['CARD'],['VISA'],fail,fail,success,success,fail,success
PAY_1761208694947,916.91,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208694948,252.53,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208694950,405.99,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208694951,205.95,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694952,947.51,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694954,561.65,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208694955,207.26,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208694956,794.45,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208694958,191.07,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694959,549.63,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694961,55.81,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208694962,75.91,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694963,223.83,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694965,968.52,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694966,51.3,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694967,929.21,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208694969,235.33,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694970,98.98,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694971,96.03,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694973,476.97,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694974,931.41,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694975,173.77,['CARD'],['MASTERCARD'],fail,fail,success,success,fail,success
PAY_1761208694977,413.38,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208694978,16.89,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208694979,573.04,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208694981,214.0,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694982,940.18,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208694983,250.37,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208694985,463.92,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694986,796.58,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208694987,461.86,['CARD'],['VISA'],fail,fail,success,success,success,fail
PAY_1761208694989,262.96,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694990,735.45,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208694992,244.92,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208694993,528.46,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694994,399.35,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694996,201.64,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,fail,success,success
PAY_1761208694997,346.72,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208694998,963.68,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208695000,929.71,['CARD'],['MASTERCARD'],fail,fail,success,fail,success,success
PAY_1761208695001,156.93,['CARD'],['VISA'],fail,fail,success,fail,success,success
PAY_1761208695002,646.89,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208695004,13.14,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,fail,success
PAY_1761208695005,57.73,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208695007,289.27,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695008,578.97,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695009,90.31,['CARD'],['VISA'],fail,fail,success,success,success,fail
PAY_1761208695011,442.8,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695012,508.06,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695013,32.71,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695015,400.39,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695016,925.95,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208695017,698.13,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208695019,997.6,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695020,972.38,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695022,391.43,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208695023,447.66,['CARD'],['VISA'],fail,fail,success,success,success,fail
PAY_1761208695025,299.65,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208695026,784.22,['CARD'],['MASTERCARD'],fail,fail,fail,success,success,success
PAY_1761208695027,135.24,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695029,235.18,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208695030,664.57,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208695031,144.58,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208695033,333.31,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208695034,59.91,['CARD'],['MASTERCARD'],fail,fail,success,success,success,fail
PAY_1761208695036,543.47,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208695037,68.69,['CARD'],['VISA'],fail,fail,success,success,success,fail
PAY_1761208695038,371.01,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695040,833.06,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208695041,669.7,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208695042,738.76,['CARD'],['VISA'],fail,fail,success,success,fail,success
PAY_1761208695044,917.69,['CARD'],['MASTERCARD'],fail,fail,success,success,fail,success
PAY_1761208695045,194.76,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208695046,251.34,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695048,548.07,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695049,912.98,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695050,948.28,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695052,447.23,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695053,589.56,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208695054,710.29,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695056,482.76,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208695057,740.04,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695059,444.39,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208695060,559.77,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695061,927.03,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208695063,928.14,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695064,350.38,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695065,510.25,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208695067,353.0,['CARD'],['VISA'],fail,fail,fail,success,fail,success
PAY_1761208695068,319.94,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,fail,success,success,fail
PAY_1761208695069,951.77,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208695071,138.21,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695072,701.63,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208695073,111.71,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208695075,143.59,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208695076,734.51,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208695078,376.42,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695079,155.78,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208695080,426.45,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208695082,737.42,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695083,278.57,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695084,605.71,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,fail
PAY_1761208695086,873.9,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695087,728.89,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695088,695.71,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208695090,463.31,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208695091,106.33,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208695092,864.7,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208695094,927.06,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208695095,21.19,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695096,64.93,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208695098,42.39,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208695099,255.62,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695100,777.32,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,fail,success
PAY_1761208695102,911.82,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208695103,802.83,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,fail,success,success,success
PAY_1761208695105,250.72,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695106,788.56,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695107,936.58,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695109,241.71,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208695110,828.22,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,fail,success,success,success
PAY_1761208695111,305.64,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208695113,800.41,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695114,450.75,['CARD'],['MASTERCARD'],fail,fail,success,success,fail,success
PAY_1761208695115,593.96,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208695117,584.31,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,fail,success
PAY_1761208695118,646.93,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208695119,176.41,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208695121,170.6,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208695122,172.11,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695124,363.98,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695125,136.55,['CARD'],['MASTERCARD'],fail,fail,fail,success,success,success
PAY_1761208695126,591.85,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208695128,84.29,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208695129,428.41,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695130,657.01,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695132,561.13,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208695133,804.26,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695135,245.12,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,fail,success
PAY_1761208695136,202.44,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208695138,394.62,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695139,402.72,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208695140,460.09,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695142,734.74,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,fail,success,success
PAY_1761208695143,362.3,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208695145,512.09,['CARD'],['VISA'],fail,fail,fail,success,success,success
PAY_1761208695146,23.75,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208695147,69.61,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695149,563.82,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695150,639.24,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695152,581.9,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695153,730.51,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208695154,375.94,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695156,729.06,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,fail,success,success,success
PAY_1761208695157,690.02,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208695159,758.29,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208695160,733.65,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208695161,811.17,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695163,300.98,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208695164,338.1,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208695165,767.2,['CARD'],['MASTERCARD'],fail,fail,success,fail,success,success
PAY_1761208695167,420.96,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208695168,901.9,['CARD'],['VISA'],fail,fail,success,success,success,fail
PAY_1761208695169,149.81,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208695171,851.51,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695172,5.02,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695174,655.17,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208695175,164.2,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208695176,621.92,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695178,160.0,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208695179,445.55,['CARD'],['VISA'],fail,fail,success,success,success,success
PAY_1761208695181,723.61,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
PAY_1761208695182,380.45,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695183,382.33,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,fail,success,success,success,success
PAY_1761208695185,186.41,['CARD'],['MASTERCARD'],fail,fail,success,success,success,success
