paymentId,amount,payment_method_type,payment_method,Stripe_VISA_outcome,Stripe_MASTERCARD_outcome,Adyen_VISA_outcome,Adyen_MASTERCARD_outcome,Adyen_ACCEL_outcome,Adyen_STAR_outcome
PAY_1760533755480,617.83,['CARD'],['MASTERCARD'],success,success,success,fail,fail,success
PAY_1760533755482,579.8,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533755483,772.32,['CARD'],['VISA'],success,success,success,fail,success,success
PAY_1760533755484,861.76,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755486,562.06,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533755487,418.16,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533755489,391.62,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533755490,54.45,['CARD'],['MASTERCARD'],success,success,success,success,fail,fail
PAY_1760533755491,970.04,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533755493,334.68,['CARD'],['MASTERCARD'],success,success,success,fail,success,success
PAY_1760533755494,559.32,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,fail,success,success
PAY_1760533755495,156.14,['CARD'],['VISA'],success,success,fail,success,fail,success
PAY_1760533755497,336.55,['CARD'],['VISA'],success,success,success,success,fail,success
PAY_1760533755498,24.54,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755499,167.31,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755501,948.99,['CARD'],['VISA'],success,success,success,fail,success,fail
PAY_1760533755502,954.9,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755503,458.33,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755505,869.35,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533755506,392.42,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,success,success,success,success,success
PAY_1760533755508,690.01,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533755509,141.74,['CARD'],['MASTERCARD'],success,success,success,success,success,fail
PAY_1760533755510,486.9,['CARD'],['VISA'],fail,success,success,success,fail,success
PAY_1760533755512,765.08,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533755513,113.41,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755514,207.35,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755516,870.06,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533755517,127.24,['CARD'],['VISA'],success,success,success,fail,success,success
PAY_1760533755518,198.8,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533755520,238.03,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,fail,success,success
PAY_1760533755521,662.3,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533755522,637.06,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,fail,success,success
PAY_1760533755524,932.68,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533755525,452.56,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755527,793.06,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533755528,725.46,['CARD'],['MASTERCARD'],success,success,success,fail,success,success
PAY_1760533755529,804.03,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533755531,852.46,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533755532,323.79,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533755534,389.6,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1760533755535,895.76,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533755536,955.47,['CARD'],['MASTERCARD'],success,success,success,success,success,fail
PAY_1760533755538,898.81,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1760533755539,342.3,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1760533755540,859.41,['CARD'],['MASTERCARD'],success,success,success,success,success,fail
PAY_1760533755542,594.38,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533755543,695.47,['CARD'],['MASTERCARD'],success,success,fail,fail,success,success
PAY_1760533755545,610.33,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755546,853.14,['CARD'],['MASTERCARD'],success,success,success,success,success,fail
PAY_1760533755547,995.63,['CARD'],['MASTERCARD'],success,success,fail,success,success,fail
PAY_1760533755549,969.68,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,fail,success,success
PAY_1760533755550,697.29,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755551,592.79,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533755553,574.14,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755554,49.97,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755555,411.27,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755557,276.16,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533755558,671.7,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533755560,811.6,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755561,247.38,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533755562,878.7,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533755564,469.87,['CARD'],['VISA'],success,success,success,success,fail,success
PAY_1760533755565,895.54,['CARD'],['MASTERCARD'],success,success,success,fail,fail,success
PAY_1760533755566,603.98,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755568,959.06,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,fail,success
PAY_1760533755569,320.95,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533755570,832.61,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,success,success,fail,success,success
PAY_1760533755572,984.52,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1760533755573,363.16,['CARD'],['MASTERCARD'],success,success,success,success,success,fail
PAY_1760533755574,458.71,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533755576,834.37,['CARD'],['VISA'],success,success,success,fail,success,success
PAY_1760533755577,612.42,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533755579,788.68,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533755580,745.95,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755581,159.75,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533755583,725.95,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533755584,779.51,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533755585,362.98,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533755587,321.41,['CARD'],['VISA'],success,success,success,success,fail,fail
PAY_1760533755588,476.46,['CARD'],['MASTERCARD'],success,success,success,success,fail,success
PAY_1760533755589,344.76,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755591,179.74,['CARD'],['MASTERCARD'],success,success,success,fail,success,success
PAY_1760533755592,877.46,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533755593,565.99,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,fail,fail
PAY_1760533755595,672.16,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,fail,fail
PAY_1760533755596,613.1,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,fail,success
PAY_1760533755598,793.87,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533755599,184.14,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,fail,fail
PAY_1760533755600,58.17,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755602,565.69,['CARD'],['VISA'],success,success,success,fail,success,success
PAY_1760533755603,84.11,['CARD'],['VISA'],success,success,success,success,fail,success
PAY_1760533755604,591.92,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755606,604.53,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755607,702.73,['CARD'],['MASTERCARD'],success,success,success,success,success,fail
PAY_1760533755608,704.56,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533755610,421.1,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533755611,802.27,['CARD'],['VISA'],success,success,fail,fail,fail,success
PAY_1760533755613,971.38,['CARD'],['VISA'],success,success,fail,fail,success,success
PAY_1760533755614,23.99,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755615,269.56,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533755617,887.78,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,success,fail,success,success,success
PAY_1760533755618,81.86,['CARD'],['MASTERCARD'],success,success,fail,fail,success,fail
PAY_1760533755620,315.71,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533755621,603.23,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1760533755622,318.64,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533755624,486.22,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755625,220.91,['CARD'],['VISA'],success,success,fail,fail,success,fail
PAY_1760533755626,87.26,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533755628,62.79,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533755629,748.71,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,success,fail,success
PAY_1760533755631,30.68,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533755632,493.33,['CARD'],['MASTERCARD'],success,success,success,success,success,fail
PAY_1760533755633,322.18,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533755635,990.98,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755636,316.62,['CARD'],['VISA'],success,success,fail,success,success,success
PAY_1760533755638,843.43,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1760533755639,552.98,['CARD'],['VISA'],success,success,success,success,success,fail
PAY_1760533755641,890.41,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533755642,280.07,['CARD'],['MASTERCARD'],success,success,fail,success,success,success
PAY_1760533755643,850.47,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755645,379.01,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533755646,218.36,['CARD'],['MASTERCARD'],success,success,success,success,success,fail
PAY_1760533755647,490.9,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755649,10.04,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533755650,991.04,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533755651,551.02,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755653,901.49,['CARD'],['MASTERCARD'],success,success,success,fail,success,success
PAY_1760533755654,543.42,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533755656,16.53,['CARD'],['VISA'],success,success,success,fail,success,success
PAY_1760533755657,888.99,['CARD'],['MASTERCARD'],success,success,success,fail,success,success
PAY_1760533755658,254.18,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755660,366.92,['CARD'],['MASTERCARD'],success,success,success,success,fail,success
PAY_1760533755661,7.44,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,fail,success,fail
PAY_1760533755662,41.59,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533755664,221.87,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533755665,603.19,['CARD'],['MASTERCARD'],success,success,fail,fail,fail,fail
PAY_1760533755667,372.37,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755668,604.18,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,fail,success,success,success,fail
PAY_1760533755669,731.72,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755671,90.15,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,success,success,fail
PAY_1760533755672,381.09,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533755673,388.1,['CARD'],['VISA'],success,success,success,success,success,fail
PAY_1760533755675,979.94,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533755676,597.61,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,fail,fail
PAY_1760533755677,423.22,['CARD'],['MASTERCARD'],success,success,success,fail,success,success
PAY_1760533755679,163.88,['CARD'],['MASTERCARD'],success,success,fail,success,success,success
PAY_1760533755680,292.47,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533755681,598.34,['CARD'],['MASTERCARD'],success,success,success,fail,success,fail
PAY_1760533755683,698.31,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,fail,success
PAY_1760533755684,461.16,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533755686,878.87,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,success,success,fail
PAY_1760533755687,656.92,['CARD'],['VISA'],success,success,success,fail,success,success
PAY_1760533755688,487.08,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533755690,855.75,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533755691,902.96,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755692,746.58,['CARD'],['MASTERCARD'],success,success,success,success,fail,success
PAY_1760533755694,656.6,['CARD'],['VISA'],success,success,success,success,fail,success
PAY_1760533755695,181.62,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533755696,876.52,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533755698,929.18,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755699,584.25,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755700,534.82,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533755702,947.15,['CARD'],['VISA'],success,success,success,success,success,fail
PAY_1760533755703,961.23,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533755705,315.73,['CARD'],['MASTERCARD'],success,success,success,fail,success,fail
PAY_1760533755706,511.26,['CARD'],['VISA'],success,fail,fail,success,success,success
PAY_1760533755707,426.61,['CARD'],['MASTERCARD'],success,success,fail,success,fail,fail
PAY_1760533755709,435.05,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533755710,645.39,['CARD'],['VISA'],success,success,fail,fail,success,success
PAY_1760533755711,340.93,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533755713,951.31,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1760533755714,725.04,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533755715,286.26,['CARD'],['VISA'],success,success,success,success,fail,success
PAY_1760533755717,543.41,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755718,989.52,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755719,577.31,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533755721,195.23,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755722,428.57,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755724,929.4,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533755725,36.03,['CARD'],['MASTERCARD'],success,fail,success,success,success,success
PAY_1760533755726,130.15,['CARD'],['MASTERCARD'],success,success,success,success,success,fail
PAY_1760533755728,877.21,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755729,405.18,['CARD'],['VISA'],success,success,fail,success,fail,fail
PAY_1760533755730,807.81,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533755732,553.89,['CARD'],['MASTERCARD'],success,success,fail,fail,success,success
PAY_1760533755733,307.09,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533755734,110.14,['CARD'],['VISA'],success,success,success,fail,success,success
PAY_1760533755736,778.18,['CARD'],['VISA'],success,success,success,fail,fail,success
PAY_1760533755737,126.32,['CARD'],['VISA'],success,success,success,fail,success,success
PAY_1760533755738,420.52,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533755740,452.91,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533755741,662.97,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,success,fail
PAY_1760533755743,630.04,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1760533755744,35.25,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533755745,366.99,['CARD'],['VISA'],success,success,success,success,success,fail
PAY_1760533755747,370.53,['CARD'],['VISA'],success,success,success,success,fail,success
PAY_1760533755748,955.0,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533755749,465.55,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755751,705.76,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533755752,873.09,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,fail
PAY_1760533755754,952.44,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533755755,241.02,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533755756,27.34,['CARD'],['MASTERCARD'],success,success,success,success,success,fail
PAY_1760533755758,121.91,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755759,400.14,['CARD'],['MASTERCARD'],success,success,success,fail,success,success
PAY_1760533755761,362.8,['CARD'],['MASTERCARD'],success,success,success,fail,success,success
PAY_1760533755762,151.27,['CARD'],['VISA'],success,success,fail,success,success,fail
PAY_1760533755763,78.84,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,success,fail,success
PAY_1760533755765,834.47,['CARD'],['VISA'],success,success,success,success,fail,success
PAY_1760533755766,183.79,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,fail
PAY_1760533755767,135.58,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533755769,860.32,['CARD'],['MASTERCARD'],success,success,fail,success,success,fail
PAY_1760533755770,991.53,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1760533755771,151.13,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533755773,601.44,['CARD'],['VISA'],success,fail,success,success,success,success
PAY_1760533755774,857.41,['CARD'],['VISA'],success,success,success,success,fail,fail
PAY_1760533755775,24.84,['CARD'],['VISA'],fail,success,fail,success,success,success
PAY_1760533755776,53.02,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533755778,549.79,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533755779,78.01,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533755780,608.91,['CARD'],['MASTERCARD'],success,success,success,success,fail,success
PAY_1760533755782,97.23,['CARD'],['MASTERCARD'],success,success,fail,success,success,success
PAY_1760533755783,305.86,['CARD'],['MASTERCARD'],fail,success,success,success,success,fail
PAY_1760533755784,382.91,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,fail,success,success,success,success
PAY_1760533755786,512.83,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533755787,298.51,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,fail
PAY_1760533755788,689.65,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755790,642.89,['CARD'],['MASTERCARD'],success,success,success,success,success,fail
PAY_1760533755791,949.88,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533755792,373.97,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755794,822.71,['CARD'],['MASTERCARD'],success,success,fail,success,success,success
PAY_1760533755795,195.43,['CARD'],['VISA'],success,success,success,fail,success,success
PAY_1760533755797,391.93,['CARD'],['VISA'],success,success,success,success,fail,success
PAY_1760533755798,477.22,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533755800,38.54,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,success,fail
PAY_1760533755801,994.22,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755802,236.24,['CARD'],['MASTERCARD'],success,success,success,success,fail,success
PAY_1760533755804,195.21,['CARD'],['VISA'],success,success,success,fail,success,success
PAY_1760533755805,464.23,['CARD'],['MASTERCARD'],success,success,success,success,fail,fail
PAY_1760533755806,477.06,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755808,53.89,['CARD'],['MASTERCARD'],success,success,success,fail,success,success
PAY_1760533755809,993.01,['CARD'],['VISA'],success,success,success,fail,success,success
PAY_1760533755811,696.7,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533755812,630.9,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,fail,fail
PAY_1760533755813,673.04,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755815,329.98,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533755816,182.18,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755817,572.96,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533755819,231.98,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755820,304.24,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533755821,601.96,['CARD'],['VISA'],success,success,success,success,fail,success
PAY_1760533755823,450.07,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1760533755824,374.08,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533755826,129.42,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1760533755827,151.59,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755828,821.76,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533755830,143.38,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,fail,success,success
PAY_1760533755831,458.23,['CARD'],['VISA'],success,success,success,success,fail,success
PAY_1760533755832,97.63,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,success,success,success,success,success
PAY_1760533755834,183.29,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533755835,936.53,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533755836,240.18,['CARD'],['VISA'],success,success,fail,success,success,success
PAY_1760533755838,572.26,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755839,604.94,['CARD'],['VISA'],success,success,fail,success,success,fail
PAY_1760533755840,366.92,['CARD'],['MASTERCARD'],success,success,success,fail,success,success
PAY_1760533755842,8.17,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755843,366.64,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533755844,655.88,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533755846,264.29,['CARD'],['MASTERCARD'],success,success,fail,success,fail,success
PAY_1760533755847,479.72,['CARD'],['MASTERCARD'],success,success,success,success,fail,fail
PAY_1760533755849,584.14,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755850,470.1,['CARD'],['VISA'],success,success,success,fail,fail,success
PAY_1760533755851,976.42,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755853,551.52,['CARD'],['VISA'],success,success,fail,success,success,success
PAY_1760533755854,116.95,['CARD'],['VISA'],success,success,success,success,success,fail
PAY_1760533755855,461.91,['CARD'],['VISA'],success,success,success,fail,fail,success
PAY_1760533755857,813.58,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533755858,169.4,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,fail,success,success
PAY_1760533755859,998.47,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533755861,834.3,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755862,745.81,['CARD'],['VISA'],success,success,fail,fail,success,success
PAY_1760533755864,390.53,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1760533755865,412.17,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755866,254.02,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755868,502.43,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533755869,915.44,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755870,470.23,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
